 1.042057870E+03	 1.301599976E+03
 1.042624871E+03	 1.299000000E+03
 1.043191812E+03	 1.301199951E+03
 1.043758695E+03	 1.300599976E+03
 1.044325518E+03	 1.285599976E+03
 1.044892283E+03	 1.286400024E+03
 1.045458988E+03	 1.285400024E+03
 1.046025634E+03	 1.291000000E+03
 1.046592221E+03	 1.276400024E+03
 1.047158749E+03	 1.292199951E+03
 1.047725218E+03	 1.284400024E+03
 1.048291628E+03	 1.277800049E+03
 1.048857978E+03	 1.285400024E+03
 1.049424270E+03	 1.290599976E+03
 1.049990502E+03	 1.283000000E+03
 1.050556676E+03	 1.279599976E+03
 1.051122790E+03	 1.288199951E+03
 1.051688845E+03	 1.278199951E+03
 1.052254841E+03	 1.305000000E+03
 1.052820778E+03	 1.292800049E+03
 1.053386657E+03	 1.289800049E+03
 1.053952476E+03	 1.272800049E+03
 1.054518236E+03	 1.292000000E+03
 1.055083936E+03	 1.286199951E+03
 1.055649578E+03	 1.295400024E+03
 1.056215161E+03	 1.291400024E+03
 1.056780685E+03	 1.291000000E+03
 1.057346150E+03	 1.280800049E+03
 1.057911556E+03	 1.281400024E+03
 1.058476903E+03	 1.289599976E+03
 1.059042191E+03	 1.292199951E+03
 1.059607419E+03	 1.295599976E+03
 1.060172589E+03	 1.284800049E+03
 1.060737700E+03	 1.294800049E+03
 1.061302752E+03	 1.289400024E+03
 1.061867745E+03	 1.299599976E+03
 1.062432679E+03	 1.274800049E+03
 1.062997554E+03	 1.290000000E+03
 1.063562370E+03	 1.290599976E+03
 1.064127127E+03	 1.289599976E+03
 1.064691825E+03	 1.296400024E+03
 1.065256464E+03	 1.284599976E+03
 1.065821044E+03	 1.295199951E+03
 1.066385565E+03	 1.294000000E+03
 1.066950027E+03	 1.294599976E+03
 1.067514431E+03	 1.295599976E+03
 1.068078775E+03	 1.292000000E+03
 1.068643061E+03	 1.288800049E+03
 1.069207287E+03	 1.293000000E+03
 1.069771455E+03	 1.300000000E+03
 1.070335564E+03	 1.304800049E+03
 1.070899613E+03	 1.295599976E+03
 1.071463604E+03	 1.297599976E+03
 1.072027536E+03	 1.296400024E+03
 1.072591409E+03	 1.295000000E+03
 1.073155224E+03	 1.311400024E+03
 1.073718979E+03	 1.300599976E+03
 1.074282676E+03	 1.312000000E+03
 1.074846313E+03	 1.308599976E+03
 1.075409892E+03	 1.315000000E+03
 1.075973412E+03	 1.311599976E+03
 1.076536873E+03	 1.308400024E+03
 1.077100275E+03	 1.309400024E+03
 1.077663618E+03	 1.312599976E+03
 1.078226903E+03	 1.310000000E+03
 1.078790129E+03	 1.308000000E+03
 1.079353295E+03	 1.295599976E+03
 1.079916403E+03	 1.310800049E+03
 1.080479453E+03	 1.312400024E+03
 1.081042443E+03	 1.303599976E+03
 1.081605374E+03	 1.312599976E+03
 1.082168247E+03	 1.313800049E+03
 1.082731061E+03	 1.309800049E+03
 1.083293816E+03	 1.310000000E+03
 1.083856512E+03	 1.298800049E+03
 1.084419150E+03	 1.314199951E+03
 1.084981729E+03	 1.314599976E+03
 1.085544249E+03	 1.323000000E+03
 1.086106710E+03	 1.317599976E+03
 1.086669112E+03	 1.334599976E+03
 1.087231456E+03	 1.323800049E+03
 1.087793741E+03	 1.325000000E+03
 1.088355967E+03	 1.312199951E+03
 1.088918134E+03	 1.316400024E+03
 1.089480243E+03	 1.329599976E+03
 1.090042293E+03	 1.312400024E+03
 1.090604284E+03	 1.330400024E+03
 1.091166216E+03	 1.329800049E+03
 1.091728090E+03	 1.319800049E+03
 1.092289905E+03	 1.319599976E+03
 1.092851661E+03	 1.333800049E+03
 1.093413358E+03	 1.327199951E+03
 1.093974997E+03	 1.316199951E+03
 1.094536577E+03	 1.344599976E+03
 1.095098098E+03	 1.326000000E+03
 1.095659561E+03	 1.313400024E+03
 1.096220965E+03	 1.329800049E+03
 1.096782310E+03	 1.329599976E+03
 1.097343597E+03	 1.324199951E+03
 1.097904825E+03	 1.339199951E+03
 1.098465994E+03	 1.342000000E+03
 1.099027105E+03	 1.340199951E+03
 1.099588157E+03	 1.336199951E+03
 1.100149150E+03	 1.338599976E+03
 1.100710084E+03	 1.334400024E+03
 1.101270960E+03	 1.331599976E+03
 1.101831778E+03	 1.336199951E+03
 1.102392536E+03	 1.344000000E+03
 1.102953236E+03	 1.355400024E+03
 1.103513878E+03	 1.338599976E+03
 1.104074460E+03	 1.353400024E+03
 1.104634984E+03	 1.336000000E+03
 1.105195450E+03	 1.333000000E+03
 1.105755857E+03	 1.333000000E+03
 1.106316205E+03	 1.352199951E+03
 1.106876495E+03	 1.345400024E+03
 1.107436726E+03	 1.347000000E+03
 1.107996898E+03	 1.349599976E+03
 1.108557012E+03	 1.348199951E+03
 1.109117067E+03	 1.345199951E+03
 1.109677064E+03	 1.361800049E+03
 1.110237002E+03	 1.366000000E+03
 1.110796882E+03	 1.363199951E+03
 1.111356703E+03	 1.358599976E+03
 1.111916465E+03	 1.360199951E+03
 1.112476169E+03	 1.360199951E+03
 1.113035814E+03	 1.363000000E+03
 1.113595401E+03	 1.350400024E+03
 1.114154929E+03	 1.363400024E+03
 1.114714399E+03	 1.367400024E+03
 1.115273810E+03	 1.356400024E+03
 1.115833163E+03	 1.371400024E+03
 1.116392457E+03	 1.373400024E+03
 1.116951693E+03	 1.371000000E+03
 1.117510870E+03	 1.373400024E+03
 1.118069988E+03	 1.375199951E+03
 1.118629048E+03	 1.368199951E+03
 1.119188050E+03	 1.382199951E+03
 1.119746993E+03	 1.388400024E+03
 1.120305877E+03	 1.378400024E+03
 1.120864703E+03	 1.389400024E+03
 1.121423471E+03	 1.382199951E+03
 1.121982180E+03	 1.381599976E+03
 1.122540831E+03	 1.385599976E+03
 1.123099423E+03	 1.378000000E+03
 1.123657957E+03	 1.391599976E+03
 1.124216432E+03	 1.382800049E+03
 1.124774849E+03	 1.395400024E+03
 1.125333207E+03	 1.379599976E+03
 1.125891507E+03	 1.381599976E+03
 1.126449748E+03	 1.387000000E+03
 1.127007931E+03	 1.390800049E+03
 1.127566056E+03	 1.393599976E+03
 1.128124122E+03	 1.380000000E+03
 1.128682130E+03	 1.396599976E+03
 1.129240079E+03	 1.394000000E+03
 1.129797970E+03	 1.395400024E+03
 1.130355802E+03	 1.404599976E+03
 1.130913576E+03	 1.406400024E+03
 1.131471292E+03	 1.405800049E+03
 1.132028949E+03	 1.414599976E+03
 1.132586548E+03	 1.404599976E+03
 1.133144089E+03	 1.391400024E+03
 1.133701571E+03	 1.413199951E+03
 1.134258995E+03	 1.415199951E+03
 1.134816360E+03	 1.418400024E+03
 1.135373667E+03	 1.417199951E+03
 1.135930916E+03	 1.419400024E+03
 1.136488106E+03	 1.415800049E+03
 1.137045238E+03	 1.418599976E+03
 1.137602311E+03	 1.427800049E+03
 1.138159327E+03	 1.407199951E+03
 1.138716284E+03	 1.425800049E+03
 1.139273182E+03	 1.430000000E+03
 1.139830022E+03	 1.417599976E+03
 1.140386804E+03	 1.415800049E+03
 1.140943528E+03	 1.414199951E+03
 1.141500193E+03	 1.411800049E+03
 1.142056800E+03	 1.418599976E+03
 1.142613349E+03	 1.427599976E+03
