 1.042057870E+03	 9.382000122E+02
 1.042624871E+03	 9.382000122E+02
 1.043191812E+03	 9.304000244E+02
 1.043758695E+03	 9.340000000E+02
 1.044325518E+03	 9.295999756E+02
 1.044892283E+03	 9.164000244E+02
 1.045458988E+03	 9.287999878E+02
 1.046025634E+03	 9.345999756E+02
 1.046592221E+03	 9.180000000E+02
 1.047158749E+03	 9.202000122E+02
 1.047725218E+03	 9.237999878E+02
 1.048291628E+03	 9.180000000E+02
 1.048857978E+03	 9.165999756E+02
 1.049424270E+03	 9.177999878E+02
 1.049990502E+03	 9.105999756E+02
 1.050556676E+03	 9.184000244E+02
 1.051122790E+03	 9.102000122E+02
 1.051688845E+03	 9.162000122E+02
 1.052254841E+03	 9.170000000E+02
 1.052820778E+03	 9.074000244E+02
 1.053386657E+03	 9.127999878E+02
 1.053952476E+03	 9.085999756E+02
 1.054518236E+03	 9.012000122E+02
 1.055083936E+03	 9.095999756E+02
 1.055649578E+03	 9.060000000E+02
 1.056215161E+03	 9.105999756E+02
 1.056780685E+03	 9.075999756E+02
 1.057346150E+03	 8.975999756E+02
 1.057911556E+03	 9.024000244E+02
 1.058476903E+03	 9.120000000E+02
 1.059042191E+03	 9.024000244E+02
 1.059607419E+03	 9.057999878E+02
 1.060172589E+03	 9.055999756E+02
 1.060737700E+03	 9.144000244E+02
 1.061302752E+03	 9.084000244E+02
 1.061867745E+03	 9.032000122E+02
 1.062432679E+03	 9.057999878E+02
 1.062997554E+03	 9.007999878E+02
 1.063562370E+03	 9.090000000E+02
 1.064127127E+03	 9.024000244E+02
 1.064691825E+03	 9.010000000E+02
 1.065256464E+03	 9.040000000E+02
 1.065821044E+03	 9.077999878E+02
 1.066385565E+03	 9.014000244E+02
 1.066950027E+03	 9.057999878E+02
 1.067514431E+03	 9.012000122E+02
 1.068078775E+03	 9.010000000E+02
 1.068643061E+03	 9.104000244E+02
 1.069207287E+03	 9.054000244E+02
 1.069771455E+03	 9.027999878E+02
 1.070335564E+03	 9.002000122E+02
 1.070899613E+03	 9.092000122E+02
 1.071463604E+03	 9.032000122E+02
 1.072027536E+03	 8.975999756E+02
 1.072591409E+03	 9.035999756E+02
 1.073155224E+03	 9.092000122E+02
 1.073718979E+03	 9.075999756E+02
 1.074282676E+03	 9.077999878E+02
 1.074846313E+03	 9.004000244E+02
 1.075409892E+03	 9.087999878E+02
 1.075973412E+03	 9.110000000E+02
 1.076536873E+03	 9.072000122E+02
 1.077100275E+03	 9.034000244E+02
 1.077663618E+03	 9.065999756E+02
 1.078226903E+03	 9.100000000E+02
 1.078790129E+03	 9.072000122E+02
 1.079353295E+03	 9.047999878E+02
 1.079916403E+03	 9.130000000E+02
 1.080479453E+03	 9.142000122E+02
 1.081042443E+03	 9.077999878E+02
 1.081605374E+03	 9.102000122E+02
 1.082168247E+03	 9.020000000E+02
 1.082731061E+03	 9.037999878E+02
 1.083293816E+03	 9.115999756E+02
 1.083856512E+03	 9.077999878E+02
 1.084419150E+03	 9.084000244E+02
 1.084981729E+03	 9.047999878E+02
 1.085544249E+03	 9.110000000E+02
 1.086106710E+03	 9.105999756E+02
 1.086669112E+03	 9.044000244E+02
 1.087231456E+03	 9.057999878E+02
 1.087793741E+03	 9.095999756E+02
 1.088355967E+03	 9.102000122E+02
 1.088918134E+03	 9.117999878E+02
 1.089480243E+03	 9.102000122E+02
 1.090042293E+03	 9.184000244E+02
 1.090604284E+03	 9.052000122E+02
 1.091166216E+03	 9.010000000E+02
 1.091728090E+03	 9.050000000E+02
 1.092289905E+03	 9.077999878E+02
 1.092851661E+03	 9.110000000E+02
 1.093413358E+03	 9.087999878E+02
 1.093974997E+03	 9.160000000E+02
 1.094536577E+03	 9.157999878E+02
 1.095098098E+03	 9.085999756E+02
 1.095659561E+03	 9.072000122E+02
 1.096220965E+03	 9.105999756E+02
 1.096782310E+03	 9.092000122E+02
 1.097343597E+03	 9.007999878E+02
 1.097904825E+03	 9.107999878E+02
 1.098465994E+03	 9.187999878E+02
 1.099027105E+03	 9.187999878E+02
 1.099588157E+03	 9.165999756E+02
 1.100149150E+03	 9.172000122E+02
 1.100710084E+03	 9.045999756E+02
 1.101270960E+03	 9.135999756E+02
 1.101831778E+03	 9.137999878E+02
 1.102392536E+03	 9.132000122E+02
 1.102953236E+03	 9.182000122E+02
 1.103513878E+03	 9.192000122E+02
 1.104074460E+03	 9.124000244E+02
 1.104634984E+03	 9.190000000E+02
 1.105195450E+03	 9.210000000E+02
 1.105755857E+03	 9.174000244E+02
 1.106316205E+03	 9.164000244E+02
 1.106876495E+03	 9.164000244E+02
 1.107436726E+03	 9.115999756E+02
 1.107996898E+03	 9.230000000E+02
 1.108557012E+03	 9.124000244E+02
 1.109117067E+03	 9.147999878E+02
 1.109677064E+03	 9.194000244E+02
 1.110237002E+03	 9.145999756E+02
 1.110796882E+03	 9.185999756E+02
 1.111356703E+03	 9.175999756E+02
 1.111916465E+03	 9.185999756E+02
 1.112476169E+03	 9.185999756E+02
 1.113035814E+03	 9.284000244E+02
 1.113595401E+03	 9.217999878E+02
 1.114154929E+03	 9.165999756E+02
 1.114714399E+03	 9.242000122E+02
 1.115273810E+03	 9.242000122E+02
 1.115833163E+03	 9.200000000E+02
 1.116392457E+03	 9.275999756E+02
 1.116951693E+03	 9.225999756E+02
 1.117510870E+03	 9.212000122E+02
 1.118069988E+03	 9.177999878E+02
 1.118629048E+03	 9.222000122E+02
 1.119188050E+03	 9.202000122E+02
 1.119746993E+03	 9.234000244E+02
 1.120305877E+03	 9.217999878E+02
 1.120864703E+03	 9.264000244E+02
 1.121423471E+03	 9.245999756E+02
 1.121982180E+03	 9.200000000E+02
 1.122540831E+03	 9.307999878E+02
 1.123099423E+03	 9.287999878E+02
 1.123657957E+03	 9.257999878E+02
 1.124216432E+03	 9.285999756E+02
 1.124774849E+03	 9.264000244E+02
 1.125333207E+03	 9.177999878E+02
 1.125891507E+03	 9.332000122E+02
 1.126449748E+03	 9.245999756E+02
 1.127007931E+03	 9.300000000E+02
 1.127566056E+03	 9.334000244E+02
 1.128124122E+03	 9.270000000E+02
 1.128682130E+03	 9.284000244E+02
 1.129240079E+03	 9.364000244E+02
 1.129797970E+03	 9.242000122E+02
 1.130355802E+03	 9.287999878E+02
 1.130913576E+03	 9.304000244E+02
 1.131471292E+03	 9.304000244E+02
 1.132028949E+03	 9.295999756E+02
 1.132586548E+03	 9.294000244E+02
 1.133144089E+03	 9.214000244E+02
 1.133701571E+03	 9.354000244E+02
 1.134258995E+03	 9.330000000E+02
 1.134816360E+03	 9.430000000E+02
 1.135373667E+03	 9.260000000E+02
 1.135930916E+03	 9.295999756E+02
 1.136488106E+03	 9.302000122E+02
 1.137045238E+03	 9.434000244E+02
 1.137602311E+03	 9.387999878E+02
 1.138159327E+03	 9.375999756E+02
 1.138716284E+03	 9.557999878E+02
 1.139273182E+03	 9.380000000E+02
 1.139830022E+03	 9.375999756E+02
 1.140386804E+03	 9.335999756E+02
 1.140943528E+03	 9.384000244E+02
 1.141500193E+03	 9.380000000E+02
 1.142056800E+03	 9.292000122E+02
 1.142613349E+03	 9.392000122E+02
 1.143169839E+03	 9.405999756E+02
 1.143726271E+03	 9.397999878E+02
 1.144282645E+03	 9.427999878E+02
 1.144838960E+03	 9.382000122E+02
 1.145395218E+03	 9.352000122E+02
 1.145951417E+03	 9.484000244E+02
 1.146507557E+03	 9.407999878E+02
 1.147063640E+03	 9.384000244E+02
 1.147619664E+03	 9.384000244E+02
 1.148175630E+03	 9.352000122E+02
 1.148731537E+03	 9.445999756E+02
 1.149287386E+03	 9.404000244E+02
 1.149843178E+03	 9.450000000E+02
 1.150398910E+03	 9.380000000E+02
 1.150954585E+03	 9.405999756E+02
 1.151510201E+03	 9.417999878E+02
 1.152065760E+03	 9.470000000E+02
 1.152621260E+03	 9.480000000E+02
 1.153176701E+03	 9.454000244E+02
 1.153732085E+03	 9.485999756E+02
 1.154287410E+03	 9.510000000E+02
 1.154842677E+03	 9.487999878E+02
 1.155397886E+03	 9.494000244E+02
 1.155953037E+03	 9.500000000E+02
 1.156508129E+03	 9.435999756E+02
 1.157063164E+03	 9.417999878E+02
 1.157618140E+03	 9.395999756E+02
 1.158173058E+03	 9.405999756E+02
 1.158727917E+03	 9.505999756E+02
 1.159282719E+03	 9.525999756E+02
 1.159837463E+03	 9.512000122E+02
 1.160392148E+03	 9.477999878E+02
 1.160946775E+03	 9.530000000E+02
 1.161501344E+03	 9.412000122E+02
 1.162055855E+03	 9.474000244E+02
 1.162610308E+03	 9.477999878E+02
 1.163164702E+03	 9.497999878E+02
 1.163719039E+03	 9.477999878E+02
 1.164273317E+03	 9.482000122E+02
 1.164827537E+03	 9.557999878E+02
 1.165381699E+03	 9.530000000E+02
 1.165935803E+03	 9.455999756E+02
 1.166489849E+03	 9.425999756E+02
 1.167043837E+03	 9.515999756E+02
 1.167597767E+03	 9.460000000E+02
 1.168151638E+03	 9.387999878E+02
 1.168705452E+03	 9.377999878E+02
 1.169259207E+03	 9.535999756E+02
 1.169812904E+03	 9.557999878E+02
 1.170366544E+03	 9.535999756E+02
 1.170920125E+03	 9.482000122E+02
 1.171473648E+03	 9.515999756E+02
 1.172027113E+03	 9.595999756E+02
 1.172580520E+03	 9.565999756E+02
 1.173133869E+03	 9.534000244E+02
 1.173687160E+03	 9.567999878E+02
 1.174240393E+03	 9.417999878E+02
 1.174793567E+03	 9.597999878E+02
 1.175346684E+03	 9.580000000E+02
 1.175899743E+03	 9.542000122E+02
 1.176452744E+03	 9.547999878E+02
 1.177005686E+03	 9.535999756E+02
 1.177558571E+03	 9.555999756E+02
 1.178111398E+03	 9.492000122E+02
 1.178664167E+03	 9.454000244E+02
 1.179216877E+03	 9.495999756E+02
 1.179769530E+03	 9.474000244E+02
 1.180322125E+03	 9.500000000E+02
 1.180874661E+03	 9.514000244E+02
 1.181427140E+03	 9.500000000E+02
